fips,65yrs,minority,black,hispanic,population,perc_65yrs,perc_minority,perc_black,perc_hispanic,poverty,perc_poverty,income,risk_flu,perc_rural_pop,perc_urban_pop
47187,32189,28014,10635,11725,238412,0.135014,0.117502,0.044608,0.049180,8794,3.800000,115930,-0.340100,19.400000,80.600000
47189,23186,17158,10834,6720,144657,0.160283,0.118612,0.074894,0.046455,10888,7.800000,76507,-0.316890,38.500000,61.500000
48001,8658,14700,12628,10510,57735,0.149961,0.254612,0.218723,0.182039,8778,19.800000,45969,-0.400880,67.100000,32.900000
48003,1833,1064,382,10590,18705,0.097995,0.056883,0.020422,0.566159,1922,10.700000,84946,-0.566990,16.500000,83.500000
48005,14422,16489,13595,19700,86715,0.166315,0.190152,0.156778,0.227181,15052,17.900000,46653,-0.253910,43.100000,56.900000
48007,6791,1669,406,6560,23510,0.288856,0.070991,0.017269,0.279030,4642,19.900000,46912,-0.589290,27.300000,72.700000
48009,1677,415,96,699,8553,0.196072,0.048521,0.011224,0.081726,922,10.600000,61190,-0.690160,89.000000,11.000000
48011,470,70,22,173,1887,0.249073,0.037096,0.011659,0.091680,197,10.700000,57210,-0.838120,100.000000,0.000000
48013,7605,2398,691,33163,51153,0.148672,0.046879,0.013508,0.648310,7803,15.700000,50594,-0.419940,60.700000,39.300000
48015,5933,3791,2779,8355,30032,0.197556,0.126232,0.092535,0.278203,3031,10.200000,59942,-0.451630,66.300000,33.700000
48017,1036,555,149,4481,7000,0.148000,0.079286,0.021286,0.640143,1087,15.800000,45051,-0.673840,28.800000,71.200000
48019,6439,1080,256,4565,23112,0.278600,0.046729,0.011076,0.197516,3016,13.400000,53008,-0.630530,100.000000,0.000000
48021,13865,11073,6457,35189,88723,0.156273,0.124804,0.072777,0.396616,10673,12.600000,61883,-0.389570,63.900000,36.100000
48023,844,245,108,497,3509,0.240524,0.069820,0.030778,0.141636,563,16.100000,41180,-0.812660,100.000000,0.000000
48025,4091,3876,2906,19316,32565,0.125626,0.119023,0.089237,0.593152,6607,26.700000,41806,-0.361880,43.000000,57.000000
48027,40534,124333,88715,92760,362924,0.111687,0.342587,0.244445,0.255591,44865,13.000000,54292,-0.417320,15.200000,84.800000
48029,247843,315436,172402,1215788,2003554,0.123702,0.157438,0.086048,0.606816,334215,17.200000,54210,-0.119270,4.500000,95.500000
48031,3004,649,183,2348,11931,0.251781,0.054396,0.015338,0.196798,1176,10.100000,64832,-0.671840,100.000000,0.000000
48033,174,33,6,117,654,0.266055,0.050459,0.009174,0.178899,65,10.000000,66101,-0.971370,100.000000,0.000000
48035,4741,1002,406,3533,18685,0.253733,0.053626,0.021729,0.189082,2721,14.900000,48460,-0.627800,81.200000,18.800000
48037,15832,28212,23694,7313,93245,0.169789,0.302558,0.254105,0.078428,16794,19.100000,47339,-0.376330,35.400000,64.600000
48039,45752,93934,56612,118151,374264,0.122245,0.250983,0.151262,0.315689,36342,10.100000,74225,-0.217130,22.500000,77.500000
48041,21693,46692,25612,60075,229211,0.094642,0.203708,0.111740,0.262095,49310,23.200000,50113,-0.306780,12.100000,87.900000
48043,2231,707,153,4159,9203,0.242421,0.076823,0.016625,0.451918,1475,16.000000,45670,-0.723830,34.900000,65.100000
48045,404,108,51,386,1546,0.261320,0.069858,0.032988,0.249677,245,16.200000,44409,-0.878090,100.000000,0.000000
48047,1308,250,78,6483,7093,0.184407,0.035246,0.010997,0.914000,2183,31.000000,30116,-0.525950,31.800000,68.200000
48049,7720,2878,1544,8735,37864,0.203888,0.076009,0.040778,0.230694,4778,13.200000,47097,-0.508900,40.400000,59.600000
48051,3867,2972,2350,3899,18443,0.209673,0.161145,0.127420,0.211408,2686,14.800000,53626,-0.554060,76.700000,23.300000
48053,10999,2795,982,10874,48155,0.228408,0.058042,0.020392,0.225812,5099,11.000000,56696,-0.454600,55.700000,44.300000
48055,6512,4869,2874,23488,43664,0.149139,0.111511,0.065821,0.537926,5850,14.100000,52588,-0.463260,42.300000,57.700000
48057,3981,2278,666,10522,21290,0.186989,0.106999,0.031282,0.494223,3036,14.200000,52085,-0.424500,44.700000,55.300000
48059,2958,738,237,1397,13943,0.212149,0.052930,0.016998,0.100194,1661,12.000000,50330,-0.603180,72.200000,27.800000
48061,58607,12387,3470,380861,423163,0.138497,0.029272,0.008200,0.900034,117193,27.900000,38106,-0.196320,8.400000,91.600000
48063,2494,2801,2166,3391,13094,0.190469,0.213915,0.165419,0.258974,2431,18.800000,43714,-0.578640,61.500000,38.500000
48065,1250,328,65,576,5926,0.210935,0.055349,0.010969,0.097199,536,8.900000,64799,-0.755230,95.200000,4.800000
48067,6856,5999,5117,1431,30026,0.228335,0.199794,0.170419,0.047659,6059,20.400000,44154,-0.565660,74.000000,26.000000
48069,1236,470,202,4947,7530,0.164143,0.062417,0.026826,0.656972,1328,17.500000,45689,-0.699400,45.800000,54.200000
48071,5259,5442,3637,10436,43837,0.119967,0.124142,0.082966,0.238064,3593,8.500000,89513,-0.495050,45.700000,54.300000
48073,9444,9896,7620,12531,52646,0.179387,0.187972,0.144740,0.238024,8623,17.400000,43483,-0.463240,63.000000,37.000000
48075,1165,1035,791,2318,7306,0.159458,0.141664,0.108267,0.317273,1180,21.200000,42291,-0.707170,33.100000,66.900000
48077,2484,526,110,722,10471,0.237227,0.050234,0.010505,0.068952,1125,10.900000,58356,-0.570050,74.600000,25.400000
48079,468,266,126,1737,2853,0.164038,0.093235,0.044164,0.608833,609,21.900000,42873,-0.877510,100.000000,0.000000
48081,947,193,35,749,3387,0.279598,0.056983,0.010334,0.221140,469,14.100000,44804,-0.804310,100.000000,0.000000
48083,2119,646,264,1434,8175,0.259205,0.079021,0.032294,0.175413,1604,19.300000,39484,-0.686580,51.500000,48.500000
48085,116575,318059,112392,160636,1034730,0.112662,0.307384,0.108620,0.155244,64180,6.400000,96936,-0.133330,5.200000,94.800000
48087,555,354,186,994,2920,0.190068,0.121233,0.063699,0.340411,502,17.300000,39536,-0.845240,100.000000,0.000000
48089,4850,3509,2693,6589,21493,0.225655,0.163262,0.125297,0.306565,2845,13.700000,48258,-0.488220,62.600000,37.400000
48091,28528,11014,4189,43824,156209,0.182627,0.070508,0.026817,0.280547,10498,7.100000,76523,-0.283530,46.100000,53.900000
48093,3330,626,148,3903,13635,0.244224,0.045911,0.010854,0.286249,2180,16.400000,52251,-0.620070,71.500000,28.500000
48095,689,171,60,947,2726,0.252751,0.062729,0.022010,0.347395,702,26.600000,40987,-0.810020,100.000000,0.000000
48097,7804,3316,1490,7807,41257,0.189156,0.080374,0.036115,0.189228,5914,14.800000,52047,-0.376150,59.000000,41.000000
48099,8040,20139,13465,14349,75951,0.105858,0.265158,0.177285,0.188924,9407,15.000000,48099,-0.509220,19.400000,80.600000
48101,339,195,156,339,1398,0.242489,0.139485,0.111588,0.242489,293,21.200000,38304,-0.936300,100.000000,0.000000
48103,594,374,176,3171,4797,0.123827,0.077965,0.036690,0.661038,475,10.100000,61987,-0.669820,10.700000,89.300000
48105,612,221,55,2286,3464,0.176674,0.063799,0.015878,0.659931,529,15.300000,49117,-0.782260,22.700000,77.300000
48107,1085,428,231,3250,5737,0.189123,0.074603,0.040265,0.566498,1349,23.700000,37911,-0.703610,100.000000,0.000000
48109,480,203,39,1582,2171,0.221096,0.093505,0.017964,0.728696,444,20.300000,42164,-0.587230,100.000000,0.000000
48111,857,563,190,3465,7287,0.117607,0.077261,0.026074,0.475504,867,12.100000,50587,-0.657170,23.500000,76.500000
48113,292117,881381,621347,1074195,2635516,0.110839,0.334424,0.235759,0.407584,368310,14.200000,59838,-0.090270,0.700000,99.300000
48115,1898,1340,796,7400,12728,0.149120,0.105280,0.062539,0.581395,2575,22.900000,43726,-0.669620,16.300000,83.700000
48117,2423,1099,419,13761,18546,0.130648,0.059258,0.022592,0.741993,3232,17.500000,44230,-0.536880,17.700000,82.300000
48119,1118,706,358,472,5331,0.209717,0.132433,0.067154,0.088539,908,17.200000,44410,-0.702180,100.000000,0.000000
48121,93499,216340,97809,173905,887207,0.105386,0.243844,0.110244,0.196014,62151,7.300000,88384,-0.151100,6.900000,93.100000
48123,4035,2416,1840,7291,20160,0.200149,0.119841,0.091270,0.361657,3370,18.400000,49208,-0.436240,49.600000,50.400000
48125,525,258,127,671,2211,0.237449,0.116689,0.057440,0.303483,390,20.300000,39627,-0.849840,100.000000,0.000000
48127,1749,431,170,8868,10124,0.172758,0.042572,0.016792,0.875938,2508,24.600000,37177,-0.652180,39.500000,60.500000
48129,804,304,198,370,3278,0.245272,0.092739,0.060403,0.112874,574,18.600000,40945,-0.855010,100.000000,0.000000
48131,2031,397,160,9967,11157,0.182038,0.035583,0.014341,0.893341,2684,25.500000,35156,-0.455380,67.000000,33.000000
48133,4054,1053,397,3121,18360,0.220806,0.057353,0.021623,0.169989,3269,18.700000,44773,-0.446810,60.300000,39.700000
48135,15970,16437,8876,103988,166223,0.096076,0.098885,0.053398,0.625593,20485,12.900000,60431,-0.258100,9.500000,90.500000
48137,561,105,23,1069,1932,0.290373,0.054348,0.011905,0.553313,425,22.100000,37812,-0.938840,100.000000,0.000000
48139,24288,29457,22469,49705,184826,0.131410,0.159377,0.121568,0.268929,15609,8.800000,76792,-0.257030,32.000000,68.000000
48141,105175,68475,33445,696115,839238,0.125322,0.081592,0.039852,0.829461,169120,20.500000,43948,-0.223330,2.200000,97.800000
48143,6256,2605,867,9205,42698,0.146517,0.061010,0.020305,0.215584,6988,18.100000,47087,-0.489240,46.300000,53.700000
48145,3226,4867,4180,4158,17297,0.186506,0.281378,0.241660,0.240389,3331,21.700000,37428,-0.612600,67.400000,32.600000
48147,6588,3877,2293,4247,35514,0.185504,0.109168,0.064566,0.119587,4466,13.800000,53111,-0.484430,70.500000,29.500000
48149,6679,2377,1601,5450,25346,0.263513,0.093782,0.063166,0.215024,3322,13.300000,55776,-0.478370,67.100000,32.900000
48151,961,312,155,1080,3830,0.250914,0.081462,0.040470,0.281984,592,15.500000,45261,-0.737220,100.000000,0.000000
48153,1070,462,244,3366,5712,0.187325,0.080882,0.042717,0.589286,1218,21.000000,39891,-0.585050,53.300000,46.700000
48155,315,92,55,216,1155,0.272727,0.079654,0.047619,0.187013,210,18.000000,37648,-0.921650,100.000000,0.000000
48157,93851,367421,173160,202492,811688,0.115624,0.452663,0.213333,0.249470,61455,7.900000,92310,-0.231400,5.500000,94.500000
48159,2367,896,450,1616,10725,0.220699,0.083543,0.041958,0.150676,1615,15.200000,48222,-0.668470,69.100000,30.900000
48161,3996,3999,3124,3169,19717,0.202668,0.202820,0.158442,0.160724,2493,13.700000,49317,-0.544330,66.500000,33.500000
48163,2499,1818,841,16216,20306,0.123067,0.089530,0.041416,0.798582,4511,27.500000,41038,-0.600120,22.200000,77.800000
48165,1907,1098,498,9142,21492,0.088731,0.051089,0.023171,0.425368,3198,15.400000,56321,-0.575620,63.000000,37.000000
48167,50987,67554,45274,86852,342139,0.149024,0.197446,0.132326,0.253850,40109,12.100000,71959,-0.228080,6.100000,93.900000
48169,719,683,458,3238,6229,0.115428,0.109648,0.073527,0.519827,1096,24.600000,46490,-0.693370,22.300000,77.700000
48171,8110,946,181,6429,26988,0.300504,0.035053,0.006707,0.238217,2527,9.600000,61433,-0.507880,53.700000,46.300000
48173,210,41,22,554,1409,0.149042,0.029099,0.015614,0.393187,134,9.700000,83330,-0.935030,100.000000,0.000000
48175,1832,616,384,2744,7658,0.239227,0.080439,0.050144,0.358318,1077,14.400000,55008,-0.639560,100.000000,0.000000
48177,3572,2331,1554,10689,20837,0.171426,0.111868,0.074579,0.512982,3465,16.900000,49829,-0.627220,65.300000,34.700000
48179,3531,2224,1236,6530,21886,0.161336,0.101617,0.056474,0.298364,3352,16.700000,49121,-0.600270,19.400000,80.600000
48181,24182,16966,8427,19370,136212,0.177532,0.124556,0.061867,0.142205,16116,12.300000,51403,-0.307830,43.200000,56.800000
48183,19451,31690,25912,23824,123945,0.156933,0.255678,0.209060,0.192214,18108,15.100000,50610,-0.312790,13.400000,86.600000
48185,5134,5465,4462,7132,28880,0.177770,0.189231,0.154501,0.246953,4444,17.500000,49498,-0.517810,68.900000,31.100000
48187,23614,24804,14741,64251,166847,0.141531,0.148663,0.088350,0.385089,13716,8.500000,73864,-0.308650,26.200000,73.800000
48189,4604,3284,1937,20179,33406,0.137820,0.098306,0.057984,0.604053,5715,18.400000,42782,-0.465120,23.100000,76.900000
48191,711,382,270,1041,2964,0.239879,0.128880,0.091093,0.351215,718,24.100000,32597,-0.853950,100.000000,0.000000
48193,2146,450,85,1135,8461,0.253634,0.053185,0.010046,0.134145,1221,14.700000,49210,-0.749620,64.400000,35.600000
48195,812,254,56,2660,5399,0.150398,0.047046,0.010372,0.492684,626,11.600000,57240,-0.713450,40.300000,59.700000
48197,912,395,224,952,3933,0.231884,0.100432,0.056954,0.242054,680,17.400000,42469,-0.749570,100.000000,0.000000
48199,9762,4884,3232,3441,57602,0.169473,0.084789,0.056109,0.059738,7035,12.400000,60909,-0.345850,51.500000,48.500000
48201,514167,1434636,940846,2061019,4713325,0.109088,0.304379,0.199614,0.437275,767367,16.500000,60241,-0.056940,1.200000,98.800000
48203,11607,16670,14049,9078,66553,0.174402,0.250477,0.211095,0.136403,9584,14.700000,50131,-0.380410,56.100000,43.900000
48205,861,551,392,1556,5576,0.154412,0.098816,0.070301,0.279053,429,9.500000,72451,-0.920530,57.300000,42.700000
48207,1266,519,271,1619,5658,0.223754,0.091729,0.047897,0.286144,1220,23.100000,40880,-0.657970,47.600000,52.400000
48209,26187,23064,10654,92274,230191,0.113762,0.100195,0.046283,0.400858,28293,13.200000,68180,-0.297240,31.700000,68.300000
48211,606,192,32,1307,3819,0.158680,0.050275,0.008379,0.342236,366,9.600000,66849,-0.768330,27.000000,73.000000
48213,18534,8432,5333,11218,82737,0.224011,0.101913,0.064457,0.135586,15718,19.400000,43337,-0.338180,60.100000,39.900000
48215,98328,26278,7747,803455,868707,0.113189,0.030250,0.008918,0.924886,256985,30.000000,38785,-0.110050,5.100000,94.900000
48217,7684,3827,2456,7779,36649,0.209665,0.104423,0.067014,0.212257,4460,12.600000,48670,-0.513900,76.300000,23.700000
48219,3453,1661,927,11212,23021,0.149993,0.072152,0.040268,0.487034,4300,19.500000,46764,-0.596590,39.800000,60.200000
48221,15416,2833,709,7898,61643,0.250085,0.045958,0.011502,0.128125,6108,10.200000,60917,-0.362290,32.800000,67.200000
48223,6887,4187,2755,6467,37084,0.185714,0.112906,0.074291,0.174388,5320,14.600000,52079,-0.453220,59.600000,40.400000
48225,5176,6461,5785,2662,22968,0.225357,0.281304,0.251872,0.115900,5323,26.100000,39533,-0.516850,73.500000,26.500000
48227,4813,4331,2564,15906,36664,0.131273,0.118127,0.069932,0.433832,6263,20.600000,50423,-0.411200,20.100000,79.900000
48229,775,480,188,3759,4886,0.158616,0.098240,0.038477,0.769341,838,17.800000,42671,-0.957190,100.000000,0.000000
48231,15810,13319,8130,17383,98594,0.160355,0.135089,0.082459,0.176309,12715,13.600000,53360,-0.366420,56.600000,43.400000
48233,3581,1736,625,5038,20938,0.171029,0.082911,0.029850,0.240615,2708,13.000000,54351,-0.654740,22.600000,77.400000
48235,328,74,19,393,1536,0.213542,0.048177,0.012370,0.255859,123,8.100000,56775,-0.853670,100.000000,0.000000
48237,1515,637,366,1551,8935,0.169558,0.071293,0.040963,0.173587,1359,17.700000,48780,-0.683070,53.200000,46.800000
48239,2720,1575,995,4947,14760,0.184282,0.106707,0.067412,0.335163,1885,12.900000,54088,-0.613750,61.800000,38.200000
48241,7187,6766,5693,2429,35529,0.202285,0.190436,0.160235,0.068367,6682,19.200000,47551,-0.342790,78.200000,21.800000
48243,812,147,30,735,2274,0.357080,0.064644,0.013193,0.323219,284,13.100000,51343,-0.928870,100.000000,0.000000
48245,37595,103015,85807,55576,251565,0.149444,0.409497,0.341093,0.220921,44682,18.700000,48121,-0.209200,8.400000,91.600000
48247,890,150,41,4821,5200,0.171154,0.028846,0.007885,0.927115,1318,25.200000,36176,-0.608150,17.400000,82.600000
48249,6358,1479,433,32413,40482,0.157057,0.036535,0.010696,0.800677,8552,21.200000,41919,-0.272990,40.100000,59.900000
48251,25151,15486,7385,39763,175817,0.143052,0.088080,0.042004,0.226161,17965,10.700000,62635,-0.229790,37.900000,62.100000
48253,3188,3443,2658,5626,20083,0.158741,0.171439,0.132351,0.280137,3232,22.000000,43903,-0.592850,85.100000,14.900000
48255,2211,1833,1423,8803,15601,0.141722,0.117492,0.091212,0.564259,2751,21.800000,48743,-0.508300,38.400000,61.600000
48257,16113,25496,18934,31663,136154,0.118344,0.187259,0.139063,0.232553,14539,11.500000,67434,-0.257110,48.800000,51.200000
48259,9152,2618,687,11659,47431,0.192954,0.055196,0.014484,0.245810,3361,7.500000,90937,-0.397510,58.200000,41.800000
48261,68,40,17,296,404,0.168317,0.099010,0.042079,0.732673,63,14.300000,42153,-0.946190,100.000000,0.000000
48263,201,45,9,149,762,0.263780,0.059055,0.011811,0.195538,89,13.300000,47625,-0.943900,100.000000,0.000000
48265,14769,3264,1038,14435,52600,0.280779,0.062053,0.019734,0.274430,7023,13.900000,53704,-0.454720,41.100000,58.900000
48267,1288,164,38,1081,4337,0.296979,0.037814,0.008762,0.249251,760,17.600000,42503,-0.785790,44.300000,55.700000
48269,51,14,0,46,272,0.187500,0.051471,0.000000,0.169118,38,13.700000,57925,-0.984360,100.000000,0.000000
48271,910,247,80,2278,3667,0.248159,0.067358,0.021816,0.621216,724,21.100000,43192,-0.865490,20.500000,79.500000
48273,4046,2834,1259,22511,30680,0.131877,0.092373,0.041037,0.733735,7369,25.000000,42605,-0.340660,18.900000,81.100000
48275,736,375,214,1276,3664,0.200873,0.102347,0.058406,0.348253,723,20.400000,39726,-0.794300,100.000000,0.000000
48277,9726,9606,6733,4210,49859,0.195070,0.192663,0.135041,0.084438,7066,14.400000,45767,-0.437440,47.100000,52.900000
48279,2240,1137,598,7230,12893,0.173738,0.088187,0.046382,0.560769,2587,20.000000,42700,-0.641110,57.700000,42.300000
48281,4322,2182,907,4158,21428,0.201699,0.101829,0.042328,0.194045,2713,12.900000,55151,-0.647360,68.300000,31.700000
48283,1018,274,119,6542,7520,0.135372,0.036436,0.015824,0.869947,1737,29.600000,40072,-0.693730,46.400000,53.600000
48285,4775,1864,1313,3950,20154,0.236926,0.092488,0.065148,0.195991,2644,13.500000,51128,-0.464160,81.300000,18.700000
48287,3219,2492,1860,4217,17239,0.186728,0.144556,0.107895,0.244620,2049,12.300000,55834,-0.522330,69.700000,30.300000
48289,4334,1799,1278,2617,17404,0.249023,0.103367,0.073431,0.150368,2679,15.600000,47065,-0.483040,100.000000,0.000000
48291,11399,11874,8541,25209,88219,0.129213,0.134597,0.096816,0.285755,12252,15.100000,52577,-0.378110,63.200000,36.800000
48293,4670,5018,4098,5296,23437,0.199258,0.214106,0.174852,0.225967,4860,22.200000,43226,-0.560590,53.600000,46.400000
48295,617,262,67,1114,3233,0.190844,0.081039,0.020724,0.344572,397,12.000000,57332,-0.812720,100.000000,0.000000
48297,2533,974,584,4982,12207,0.207504,0.079790,0.047841,0.408126,2067,18.700000,48814,-0.515530,100.000000,0.000000
48299,8119,893,251,2358,21795,0.372517,0.040973,0.011516,0.108190,2628,12.300000,54019,-0.609760,45.200000,54.800000
48301,23,9,6,23,169,0.136095,0.053254,0.035503,0.136095,5,3.300000,78637,-0.627043,100.000000,0.000000
48303,39476,41804,24402,112706,310569,0.127109,0.134605,0.078572,0.362902,52037,17.600000,50377,-0.239090,11.300000,88.700000
48305,974,401,153,2783,5951,0.163670,0.067384,0.025710,0.467652,1063,18.300000,43436,-0.706120,56.700000,43.300000
48307,1792,557,232,2638,7984,0.224449,0.069765,0.029058,0.330411,1449,18.500000,42719,-0.706270,35.300000,64.700000
48309,37728,51349,38061,69246,256623,0.147017,0.200095,0.148315,0.269836,46457,18.900000,48858,-0.316530,23.400000,76.600000
48311,189,48,18,313,743,0.254374,0.064603,0.024226,0.421265,82,11.100000,64633,-0.886630,100.000000,0.000000
48313,2264,3420,2870,3455,14284,0.158499,0.239429,0.200924,0.241879,2122,17.900000,45445,-0.604660,67.400000,32.600000
48315,2697,2509,2055,447,9854,0.273696,0.254617,0.208545,0.045362,2135,21.900000,38011,-0.697020,100.000000,0.000000
48317,659,373,171,2749,5771,0.114192,0.064634,0.029631,0.476347,773,13.600000,56484,-0.720100,100.000000,0.000000
48319,1250,143,38,1087,4274,0.292466,0.033458,0.008891,0.254328,541,12.700000,49560,-0.829400,100.000000,0.000000
48321,6391,5999,4124,15854,36643,0.174413,0.163715,0.112545,0.432661,6639,18.400000,48830,-0.539190,36.400000,63.600000
